,Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
1761,172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,04/10/2022 10:09:53 PM,59997613,819,819,15124.0,118144.0,21.0,16.0,18.466422466422483,2.50130201249954,276.0,16.0,144.25396825396842,130.06770464997612,2221.221700936669,27.3010861282098,36650.95479535733,38151.297707443904,133224.0,4.0,59997225.0,73346.24083129597,16692.00410106904,133699.0,134.0,59997196.0,73346.20537897322,16695.361334513214,133695.0,43.0,0,0,0,0,6552,6552,13.6505430641049,13.6505430641049,16.0,276.0,81.47895057962185,111.49144040852704,12430.341284368134,0,0,0,0,0,0,0,0,1.0,81.52869352869352,18.466422466422465,144.25396825396825,0,0,0,0,0,0,819,15124,819,118144,-1,-1,819,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mal_Estab
348,172.21.0.107-172.21.0.110-8805-8805-17,172.21.0.107,8805,172.21.0.110,8805,17,22/11/2022 04:16:40 PM,59971253,10,534,160.0,11164.0,16.0,16.0,16.0,0.0,21.0,16.0,20.906367041198507,0.6784243305963275,188.8238019639176,9.071012740053972,110444.29650092073,22296.272125952084,168329.0,51.0,44412176.0,4934686.222222222,5368892.918053097,10594516.0,406982.0,59971253.0,112516.42213883672,16527.378134705876,168329.0,7134.0,0,0,0,0,80,4272,0.1667465577215803,8.904266182332393,16.0,21.0,20.81651376146788,0.9409508802766292,0.8853885590933634,0,0,0,0,0,0,0,0,53.0,20.854779411764707,16.0,20.906367041198504,0,0,0,0,0,0,10,160,534,11164,-1,-1,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
1153,172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,22/11/2022 04:14:01 PM,55006313,11,13,176.0,208.0,16.0,16.0,16.0,0.0,16.0,16.0,16.0,0.0,6.9810168880070185,0.4363135555004386,2391578.826086957,4639417.082304636,11001271.0,8.0,55005693.0,5500569.299999999,5797715.129687193,11001271.0,111.0,55006305.0,4583858.749999999,5664719.724656064,11001725.0,19.0,0,0,0,0,88,104,0.1999770462710343,0.2363365092294042,16.0,16.0,16.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,16.666666666666668,16.0,16.0,0,0,0,0,0,0,11,176,13,208,-1,-1,11,0,475.6,216.9615173250777,666.0,198.0,11000764.8,472.8310480497864,11001271.0,11000098.0,Mal_Mod2
1593,172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,13/10/2022 01:15:25 AM,55008373,11,13,176.0,208.0,16.0,16.0,16.0,0.0,16.0,16.0,16.0,0.0,6.980755456991975,0.4362972160619984,2391668.391304348,4639488.341358949,11001481.0,70.0,55007999.0,5500799.9,5797705.849960663,11001481.0,423.0,55008228.0,4584019.0,5664929.057345988,11001959.0,70.0,0,0,0,0,88,104,0.1999695573617493,0.2363276587002491,16.0,16.0,16.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,16.666666666666668,16.0,16.0,0,0,0,0,0,0,11,176,13,208,-1,-1,11,0,603.4,325.33797810891986,1174.0,374.0,11000986.6,296.9112662057572,11001481.0,11000694.0,Mal_Del
1648,172.21.0.100-172.21.0.120-80-36254-6,172.21.0.120,36254,172.21.0.100,80,6,13/10/2022 01:34:28 AM,50017610,17,13,811.0,275.0,81.0,0.0,47.70588235294117,36.91335243831552,65.0,0.0,21.15384615384616,21.904513057990865,21.712352909305345,0.5997887544007001,1724745.172413793,3845248.557632589,10004024.0,15.0,50017462.0,3126091.374999999,4788282.202033792,10004024.0,125.0,50017594.0,4168132.833333334,5150714.920484214,10004367.0,231.0,0,1,0,0,544,416,0.3398802941603967,0.2599084602403034,0.0,81.0,37.12903225806452,33.44422415055039,1118.516129032258,0,0,0,1,1,0,0,0,0.0,38.36666666666667,47.70588235294117,21.15384615384616,0,0,0,0,0,0,17,811,13,275,-1,501,11,0,665.0,107.91431786375708,783.0,539.0,10002738.0,1878.834745261048,10004024.0,9999457.0,Mal_Del
1312,172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,13/10/2022 03:56:03 AM,55006937,11,13,176.0,208.0,16.0,16.0,16.0,0.0,16.0,16.0,16.0,0.0,6.980937695185609,0.4363086059491005,2391605.95652174,4639375.29882616,11001089.0,80.0,55006391.0,5500639.1,5797588.420707824,11001089.0,512.0,55006796.0,4583899.666666667,5664753.333667733,11001516.0,80.0,0,0,0,0,88,104,0.199974777726671,0.2363338282224294,16.0,16.0,16.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,16.666666666666668,16.0,16.0,0,0,0,0,0,0,11,176,13,208,-1,-1,11,0,570.6,54.04905179556808,631.0,524.0,11000714.4,313.18732413684944,11001089.0,11000380.0,Mal_Del
692,172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.120,8805,172.21.0.110,8805,17,01/11/2022 02:27:05 PM,55006586,12,12,192.0,192.0,16.0,16.0,16.0,0.0,16.0,16.0,16.0,0.0,6.9809822409265685,0.4363113900579105,2391590.6956521743,4639417.262349301,11001562.0,12.0,55006301.0,5000572.818181817,5745134.806220039,11002378.0,12.0,55006586.0,5000598.727272728,5744748.280581441,11001562.0,197.0,0,0,0,0,96,96,0.2181556950289552,0.2181556950289552,16.0,16.0,16.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,16.666666666666668,16.0,16.0,0,0,0,0,0,0,12,192,12,192,-1,-1,12,0,450.0,392.9452888125776,1148.0,197.0,11000777.0,535.2228507828756,11001562.0,11000293.0,Mal_Mod
1033,172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,04/10/2022 09:44:58 PM,59982557,799,799,14759.0,115484.0,21.0,16.0,18.47183979974969,2.501407221863713,276.0,16.0,144.53566958698366,130.07317553691303,2171.3479136943097,26.641078338824403,37559.52222917965,38708.14267545973,119522.0,16.0,59982153.0,75165.60526315795,14890.385626932826,119873.0,98.0,59982296.0,75165.78446115284,14890.97664979034,119914.0,113.0,0,0,0,0,6392,6392,13.320539169412202,13.320539169412202,16.0,276.0,81.62539086929328,111.57388828211413,12448.732546389683,0,0,0,0,0,0,0,0,1.0,81.67647058823529,18.471839799749688,144.53566958698374,0,0,0,0,0,0,799,14759,799,115484,-1,-1,799,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mal_Estab
883,172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,22/11/2022 03:04:43 PM,55004056,11,13,176.0,208.0,16.0,16.0,16.0,0.0,16.0,16.0,16.0,0.0,6.981303342429875,0.4363314589018672,2391480.695652174,4639332.757312074,11000773.0,9.0,55003757.0,5500375.7,5797650.820711955,11000773.0,101.0,55004042.0,4583670.166666666,5664575.990033496,11001034.0,11.0,0,0,0,0,88,104,0.1999852519966891,0.236346206905178,16.0,16.0,16.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,16.666666666666668,16.0,16.0,0,0,0,0,0,0,11,176,13,208,-1,-1,11,0,271.4,99.46255576849008,363.0,101.0,11000510.2,173.01647320438363,11000773.0,11000298.0,Mal_Mod2
46,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,12/10/2022 11:56:26 PM,25563164,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0782375765378651,25563164.0,0.0,25563164.0,25563164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0391187882689325,0.0391187882689325,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,25563164.0,0.0,25563164.0,25563164.0,Normal
951,172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,13/10/2022 01:53:56 AM,55006232,11,13,176.0,208.0,16.0,16.0,16.0,0.0,16.0,16.0,16.0,0.0,6.981027167976167,0.4363141979985104,2391575.3043478257,4639413.58851768,11001309.0,60.0,55005864.0,5500586.4,5797686.558017338,11001309.0,355.0,55006107.0,4583842.25,5664730.751053047,11001666.0,60.0,0,0,0,0,88,104,0.1999773407493172,0.2363368572491931,16.0,16.0,16.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,16.666666666666668,16.0,16.0,0,0,0,0,0,0,11,176,13,208,-1,-1,11,0,398.0,51.89894025893015,468.0,355.0,11000754.8,363.584515621884,11001309.0,11000380.0,Mal_Del
640,172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,13/10/2022 12:07:13 AM,55007973,11,13,176.0,208.0,16.0,16.0,16.0,0.0,16.0,16.0,16.0,0.0,6.98080621876396,0.4363003886727475,2391651.0,4639530.478409653,11001535.0,15.0,55007392.0,5500739.2,5797837.086967208,11001535.0,216.0,55007825.0,4583985.416666667,5664843.596259467,11001952.0,86.0,0,0,0,0,88,104,0.1999710114750092,0.2363293771977382,16.0,16.0,16.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,16.666666666666668,16.0,16.0,0,0,0,0,0,0,11,176,13,208,-1,-1,11,0,433.4,166.86611399562224,600.0,231.0,11001047.4,474.4600088520027,11001535.0,11000352.0,Mal_Del
1806,172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,22/11/2022 03:29:50 PM,55007220,11,13,176.0,208.0,16.0,16.0,16.0,0.0,16.0,16.0,16.0,0.0,6.980901779802725,0.4363063612376703,2391618.2608695654,4639587.673963596,11001607.0,9.0,55007109.0,5500710.9,5797941.121994896,11001607.0,164.0,55007055.0,4583921.25,5664887.878215277,11001835.0,19.0,0,0,0,0,88,104,0.1999737489005988,0.2363326123370714,16.0,16.0,16.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,16.666666666666668,16.0,16.0,0,0,0,0,0,0,11,176,13,208,-1,-1,11,0,237.0,148.6892733185552,491.0,111.0,11001120.8,359.5764174690696,11001607.0,11000647.0,Mal_Mod2
1610,172.21.0.100-172.21.0.120-80-36254-6,172.21.0.120,36254,172.21.0.100,80,6,13/10/2022 01:21:28 AM,50020922,17,13,811.0,275.0,81.0,0.0,47.70588235294117,36.91335243831552,65.0,0.0,21.15384615384616,21.904513057990865,21.71091528460831,0.5997490410112792,1724859.3793103448,3845586.734829573,10007617.0,13.0,50020792.0,3126299.5,4788723.735457816,10007617.0,108.0,50020907.0,4168408.916666667,5151113.520543291,10007862.0,203.0,0,1,0,0,544,416,0.3398577899063916,0.2598912511048877,0.0,81.0,37.12903225806452,33.44422415055039,1118.516129032258,0,0,0,1,1,0,0,0,0.0,38.36666666666667,47.70588235294117,21.15384615384616,0,0,0,0,0,0,17,811,13,275,-1,501,11,0,503.8,31.14000642260692,549.0,473.0,10003580.0,3049.31287341927,10007617.0,9999876.0,Mal_Del
546,172.21.0.107-172.21.0.110-8805-8805-17,172.21.0.110,8805,172.21.0.107,8805,17,13/10/2022 03:55:32 AM,59924541,321,11,6691.0,181.0,21.0,16.0,20.8442367601246,0.870006892943654,21.0,16.0,16.454545454545453,1.5075567228888178,114.6775575636032,5.540301093002949,181040.9093655588,44548.10723739209,268179.0,222.0,59708204.0,186588.1375000001,31506.305801140075,268179.0,17481.0,52704955.0,5270495.5,2036278.7172374704,7550623.0,3450918.0,0,0,0,0,2568,88,5.356736900162489,0.1835641928404591,16.0,21.0,20.6996996996997,1.1897782140822415,1.4155721987047285,0,0,0,0,0,0,0,0,0.0,20.762048192771083,20.84423676012461,16.454545454545453,0,0,0,0,0,0,321,6691,11,181,-1,-1,321,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
1294,172.21.0.100-172.21.0.120-80-52918-6,172.21.0.120,52918,172.21.0.100,80,6,01/11/2022 02:30:35 PM,50019019,17,13,811.0,275.0,81.0,0.0,47.70588235294117,36.91335243831552,65.0,0.0,21.15384615384616,21.904513057990865,21.711741287848927,0.5997718587803571,1724793.7586206896,3845540.324175912,10007567.0,1.0,50018854.0,3126178.3750000005,4788692.813646926,10007567.0,46.0,50019015.0,4168251.25,5151068.264212123,10007687.0,67.0,0,1,0,0,544,416,0.3398707199755357,0.2599011388048214,0.0,81.0,37.12903225806452,33.44422415055039,1118.516129032258,0,0,0,1,1,0,0,0,0.0,38.36666666666667,47.70588235294117,21.15384615384616,0,0,0,0,0,0,17,811,13,275,-1,501,11,0,342.4,131.2966107711848,494.0,209.0,10003414.6,2449.094383644697,10007567.0,10001363.0,Mal_Mod
1111,172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,04/10/2022 10:04:59 PM,59976799,807,807,14907.0,116652.0,21.0,16.0,18.472118959107817,2.5013948160043444,276.0,16.0,144.5501858736059,130.07253043222582,2193.498189191457,26.9104058054182,37183.38437693736,38362.70488068888,112984.0,6.0,59976530.0,74412.56823821354,15066.857152599168,113360.0,61.0,59976480.0,74412.50620347392,15055.529959357267,113286.0,109.0,0,0,0,0,6456,6456,13.455202902709097,13.455202902709097,16.0,276.0,81.6315789473684,111.5769464866392,12449.414987282347,0,0,0,0,0,0,0,0,1.0,81.682156133829,18.472118959107807,144.55018587360595,0,0,0,0,0,0,807,14907,807,116652,-1,-1,807,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mal_Estab
652,172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,04/10/2022 08:07:54 PM,59983929,805,805,14865.0,116100.0,21.0,16.0,18.465838509316782,2.501320685736496,276.0,16.0,144.223602484472,130.0686756582978,2183.334806227848,26.840522567302983,37280.25419515232,38491.36266594414,122581.0,16.0,59983610.0,74606.48009950256,15231.28145799474,122932.0,81.0,59983604.0,74606.4726368159,15200.176599157548,122983.0,34.0,0,0,0,0,6440,6440,13.420261283651492,13.420261283651492,16.0,276.0,81.46554934823092,111.4846195502607,12428.82039626637,0,0,0,0,0,0,0,0,1.0,81.51614906832297,18.46583850931677,144.22360248447205,0,0,0,0,0,0,805,14865,805,116100,-1,-1,805,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mal_Estab
973,172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.120,8805,172.21.0.110,8805,17,01/11/2022 04:54:31 PM,55008415,12,12,192.0,192.0,16.0,16.0,16.0,0.0,16.0,16.0,16.0,0.0,6.980750127048744,0.4362968829405464,2391670.217391304,4639506.432682379,11001470.0,29.0,55007865.0,5000714.999999999,5745275.744400489,11002016.0,29.0,55008415.0,5000765.0,5744808.710135073,11001470.0,406.0,0,0,0,0,96,96,0.2181484414702732,0.2181484414702732,16.0,16.0,16.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,16.666666666666668,16.0,16.0,0,0,0,0,0,0,12,192,12,192,-1,-1,12,0,527.2,143.8808534864872,739.0,406.0,11001022.0,337.4262882467814,11001470.0,11000683.0,Mal_Mod
1604,172.21.0.100-172.21.0.120-80-36254-6,172.21.0.120,36254,172.21.0.100,80,6,13/10/2022 01:19:28 AM,50019748,17,13,811.0,275.0,81.0,0.0,47.70588235294117,36.91335243831552,65.0,0.0,21.15384615384616,21.904513057990865,21.711424855639017,0.5997631175590888,1724818.896551724,3845481.1773544895,10006649.0,14.0,50019625.0,3126226.562499999,4788588.102576513,10006649.0,113.0,50019732.0,4168311.0,5150976.336216695,10006892.0,204.0,0,1,0,0,544,416,0.339865766616817,0.2598973509422718,0.0,81.0,37.12903225806452,33.44422415055039,1118.516129032258,0,0,0,1,1,0,0,0,0.0,38.36666666666667,47.70588235294117,21.15384615384616,0,0,0,0,0,0,17,811,13,275,-1,501,11,0,532.8,41.58966217703625,579.0,496.0,10003312.4,2481.0003627570773,10006649.0,10000719.0,Mal_Del
2139,172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,22/11/2022 05:22:03 PM,55005871,11,13,176.0,208.0,16.0,16.0,16.0,0.0,16.0,16.0,16.0,0.0,6.981072984009288,0.4363170615005805,2391559.6086956523,4639456.642652767,11001360.0,11.0,55005602.0,5500560.2,5797820.427086789,11001360.0,52.0,55005871.0,4583822.583333334,5664698.855172499,11001660.0,11.0,0,0,0,0,88,104,0.1999786531877661,0.2363384083128144,16.0,16.0,16.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,16.666666666666668,16.0,16.0,0,0,0,0,0,0,11,176,13,208,-1,-1,11,0,297.8,104.39683903260674,467.0,206.0,11000819.0,306.05800103891124,11001360.0,11000623.0,Mal_Mod2
17,172.21.0.100-172.21.0.107-80-43186-6,172.21.0.107,43186,172.21.0.100,80,6,22/11/2022 01:31:24 PM,50015729,17,13,816.0,276.0,81.0,0.0,48.0,37.06244730181752,66.0,0.0,21.23076923076924,22.07243320733597,21.8331317334193,0.5998113113576731,1724680.3103448276,3845283.1013594815,10006866.0,2.0,50015554.0,3125972.125,4788371.85424116,10006866.0,47.0,50015727.0,4167977.250000001,5150724.352359687,10006995.0,92.0,0,1,0,0,544,416,0.3398930764360147,0.2599182349216583,0.0,81.0,37.35483870967742,33.640797044755814,1131.7032258064517,0,0,0,1,1,0,0,0,0.0,38.6,48.0,21.23076923076923,0,0,0,0,0,0,17,816,13,276,-1,501,11,0,350.4,179.31898951310205,614.0,184.0,10002747.4,2480.2663768235047,10006866.0,10000503.0,Normal
1981,172.21.0.100-172.21.0.120-80-36254-6,172.21.0.120,36254,172.21.0.100,80,6,13/10/2022 03:28:30 AM,50016568,17,13,811.0,275.0,81.0,0.0,47.70588235294117,36.91335243831552,65.0,0.0,21.15384615384616,21.904513057990865,21.712805244854067,0.5998012498578471,1724709.2413793104,3845235.3175373287,10003912.0,13.0,50016456.0,3126028.4999999995,4788281.116010462,10003912.0,99.0,50016547.0,4168045.5833333335,5150641.142607844,10004167.0,202.0,0,1,0,0,544,416,0.3398873749194467,0.2599138749384004,0.0,81.0,37.12903225806452,33.44422415055039,1118.516129032258,0,0,0,1,1,0,0,0,0.0,38.36666666666667,47.70588235294117,21.15384615384616,0,0,0,0,0,0,17,811,13,275,-1,501,11,0,526.0,43.61765697512878,571.0,473.0,10002673.6,1639.164970343255,10003912.0,9999811.0,Mal_Del
1427,172.21.0.100-172.21.0.120-80-36254-6,172.21.0.120,36254,172.21.0.100,80,6,13/10/2022 12:18:26 AM,50009096,17,13,811.0,275.0,81.0,0.0,47.70588235294117,36.91335243831552,65.0,0.0,21.15384615384616,21.904513057990865,21.71604941629019,0.5998908678533201,1724451.5862068962,3844659.874048888,10002277.0,14.0,50008984.0,3125561.5000000005,4787564.291310688,10002277.0,103.0,50009075.0,4167422.916666666,5149868.401802312,10002502.0,218.0,0,1,0,0,544,416,0.3399381584502147,0.2599527094031054,0.0,81.0,37.12903225806452,33.44422415055039,1118.516129032258,0,0,0,1,1,0,0,0,0.0,38.36666666666667,47.70588235294117,21.15384615384616,0,0,0,0,0,0,17,811,13,275,-1,501,11,0,535.6,71.1146960901894,662.0,496.0,10001177.2,1075.3070259231802,10002277.0,9999936.0,Mal_Del
1695,172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,04/10/2022 09:36:52 PM,59901846,807,807,14897.0,116132.0,21.0,16.0,18.45972738537793,2.501225788824528,276.0,16.0,143.90582403965297,130.06374101887542,2187.395026190011,26.94407781690067,37136.91630502171,38362.18209484411,125032.0,13.0,59901416.0,74319.37468982628,15541.910387416632,125473.0,122.0,59901417.0,74319.37593052097,15542.031164215072,125416.0,90.0,0,0,0,0,6456,6456,13.472038908450337,13.472038908450337,16.0,276.0,81.14241486068119,111.30023821350488,12387.743026382928,0,0,0,0,0,0,0,0,1.0,81.19268897149938,18.459727385377946,143.90582403965303,0,0,0,0,0,0,807,14897,807,116132,-1,-1,807,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mal_Estab
1028,172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,22/11/2022 03:42:07 PM,55009839,11,13,176.0,208.0,16.0,16.0,16.0,0.0,16.0,16.0,16.0,0.0,6.980569421408414,0.4362855888380259,2391732.1304347827,4639781.431291048,11002678.0,17.0,55009699.0,5500969.9,5798221.530961685,11002790.0,28.0,55009748.0,4584145.666666667,5665125.513706251,11002970.0,17.0,0,0,0,0,88,104,0.1999642282174285,0.2363213606205973,16.0,16.0,16.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,16.666666666666668,16.0,16.0,0,0,0,0,0,0,11,176,13,208,-1,-1,11,0,299.8,127.84834766237692,512.0,170.0,11001594.2,785.6734054300916,11002678.0,11000842.0,Mal_Mod2
743,172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,04/10/2022 08:30:55 PM,59850433,806,806,14886.0,116376.0,21.0,16.0,18.46898263027295,2.501359770765395,276.0,16.0,144.38709677419374,130.07070807980054,2193.1670903700897,26.93380681138932,37151.106765983845,38400.29969575756,121065.0,44.0,59850104.0,74347.95527950313,15411.797504957643,121440.0,100.0,59850065.0,74347.90683229813,15348.148090437027,121408.0,70.0,0,0,0,0,6448,6448,13.46690340569466,13.46690340569466,16.0,276.0,81.38747675139487,111.43751887179526,12418.320612301726,0,0,0,0,0,0,0,0,1.0,81.43796526054591,18.468982630272954,144.38709677419354,0,0,0,0,0,0,806,14886,806,116376,-1,-1,806,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mal_Estab
1119,172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,13/10/2022 02:51:08 AM,55007335,11,13,176.0,208.0,16.0,16.0,16.0,0.0,16.0,16.0,16.0,0.0,6.980887185318104,0.4363054490823815,2391623.260869565,4639494.230281486,11001478.0,61.0,55006855.0,5500685.499999999,5797828.336197428,11001594.0,91.0,55007214.0,4583934.5,5664792.674228285,11001689.0,61.0,0,0,0,0,88,104,0.1999733308294248,0.2363321182529566,16.0,16.0,16.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,16.666666666666668,16.0,16.0,0,0,0,0,0,0,11,176,13,208,-1,-1,11,0,429.2,99.04140548275755,503.0,271.0,11000952.4,378.4062631616255,11001478.0,11000414.0,Mal_Del
731,172.21.0.107-172.21.0.110-8805-8805-17,172.21.0.107,8805,172.21.0.110,8805,17,01/11/2022 02:47:32 PM,59972447,537,539,29672.0,11304.0,56.0,16.0,55.25512104283049,5.412473228559525,56.0,16.0,20.97217068645641,1.655554220647404,683.2470917853327,17.941572402406724,55788.32279069762,56675.11839141249,152615.0,78.0,59864259.0,111687.05037313444,16361.95278325818,152947.0,2839.0,59972447.0,111472.94981412643,17011.200585459657,153143.0,276.0,0,0,0,0,4296,4312,8.954111877409304,8.98746052499742,16.0,56.0,38.09842154131845,17.6093916971829,310.0906759448141,0,0,0,0,0,0,0,0,1.0,38.13382899628253,55.25512104283054,20.9721706864564,0,0,0,0,0,0,537,29672,539,11304,-1,-1,537,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
606,172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.120,8805,172.21.0.110,8805,17,01/11/2022 01:41:59 PM,55007653,12,12,192.0,192.0,16.0,16.0,16.0,0.0,16.0,16.0,16.0,0.0,6.980846828713089,0.436302926794568,2391637.086956522,4639527.841796012,11001265.0,16.0,55006919.0,5000629.0,5745161.235314097,11001648.0,16.0,55007653.0,5000695.727272727,5744941.668927877,11001265.0,44.0,0,0,0,0,96,96,0.218151463397284,0.218151463397284,16.0,16.0,16.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,16.666666666666668,16.0,16.0,0,0,0,0,0,0,12,192,12,192,-1,-1,12,0,382.8,150.08564221803496,590.0,196.0,11001028.6,225.32487656689187,11001265.0,11000675.0,Mal_Mod
1939,172.21.0.107-172.21.0.110-8805-8805-17,172.21.0.107,8805,172.21.0.110,8805,17,13/10/2022 03:14:11 AM,59939917,345,1,5520.0,16.0,16.0,16.0,16.0,0.0,16.0,16.0,16.0,0.0,92.3591535837462,5.772447098984138,173738.88985507248,15684.882434619416,227726.0,128367.0,59776401.0,173768.60755813948,15698.000229739058,227726.0,128367.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2760,8,5.755763725865687,0.0166833731184512,16.0,16.0,16.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,16.046242774566473,16.0,16.0,0,0,0,0,0,0,345,5520,1,16,-1,-1,345,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
20,172.21.0.107-172.21.0.110-8805-8805-17,172.21.0.110,8805,172.21.0.107,8805,17,12/10/2022 11:47:47 PM,55008465,11,13,176.0,208.0,16.0,16.0,16.0,0.0,16.0,16.0,16.0,0.0,6.980743781888842,0.4362964863680526,2391672.391304347,4639502.242111634,11001390.0,59.0,55007846.0,5500784.600000001,5797753.3857343625,11001390.0,479.0,55008220.0,4584018.333333334,5664882.329338108,11001707.0,94.0,0,0,0,0,88,104,0.1999692229186908,0.2363272634493618,16.0,16.0,16.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,16.666666666666668,16.0,16.0,0,0,0,0,0,0,11,176,13,208,-1,-1,11,0,557.6,69.97356643761987,634.0,479.0,11001016.4,292.2914641243032,11001390.0,11000609.0,Normal
